match_id,date,home_team,away_team,home_goals_ema_short,home_goals_ema_medium,home_goals_ema_long,home_goals_sma_short,home_goals_sma_medium,home_goals_sma_long,home_goals_momentum,home_goals_current_value,away_goals_ema_short,away_goals_ema_medium,away_goals_ema_long,away_goals_sma_short,away_goals_sma_medium,away_goals_sma_long,away_goals_momentum,away_goals_current_value,goals_ema_advantage,goals_momentum_advantage,home_goals_against_ema_short,home_goals_against_ema_medium,home_goals_against_ema_long,home_goals_against_sma_short,home_goals_against_sma_medium,home_goals_against_sma_long,home_goals_against_momentum,home_goals_against_current_value,away_goals_against_ema_short,away_goals_against_ema_medium,away_goals_against_ema_long,away_goals_against_sma_short,away_goals_against_sma_medium,away_goals_against_sma_long,away_goals_against_momentum,away_goals_against_current_value,goals_against_ema_advantage,goals_against_momentum_advantage,home_points_ema_short,home_points_ema_medium,home_points_ema_long,home_points_sma_short,home_points_sma_medium,home_points_sma_long,home_points_momentum,home_points_current_value,away_points_ema_short,away_points_ema_medium,away_points_ema_long,away_points_sma_short,away_points_sma_medium,away_points_sma_long,away_points_momentum,away_points_current_value,points_ema_advantage,points_momentum_advantage,home_trend_strength,away_trend_strength,home_macd,away_macd,macd_advantage,actual_result,actual_home_goals,actual_away_goals
3048,2022-08-07,Leicester,Brentford,2.773,2.245,1.886,2.8,1.9,1.55,100.0,4.0,1.721,1.647,1.501,1.4,1.8,1.35,-50.0,1.0,1.052,150.0,1.041,1.137,1.282,1.0,1.2,1.3,0.0,1.0,1.523,1.372,1.368,1.4,1.1,1.55,2000.0,2.0,-0.482,-2000.0,2.065,1.744,1.54,2.0,1.5,1.35,0.0,3.0,1.501,1.596,1.496,1.4,1.9,1.3,-100.0,0.0,0.5640000000000001,100.0,1,1,0.8870000000000002,0.2200000000000002,0.667,D,2.0,2.0
3049,2022-08-07,Manchester United,Brighton,0.76,1.037,1.252,1.0,1.2,1.35,-100.0,0.0,2.318,1.871,1.463,2.6,1.6,1.25,3000.0,3.0,-1.558,-3100.0,1.834,1.83,1.69,1.8,1.9,1.55,-50.0,1.0,0.889,1.024,1.138,0.8,1.0,1.3,-50.0,1.0,0.9450000000000001,0.0,0.692,0.964,1.231,0.8,1.1,1.35,-100.0,0.0,2.192,1.852,1.541,2.2,1.8,1.35,3000.0,3.0,-1.5000000000000002,-3100.0,0,1,-0.492,0.855,-1.347,A,1.0,2.0
3050,2022-08-07,West Ham,Manchester City,1.597,1.474,1.439,1.6,1.4,1.5,-50.0,1.0,3.36,3.274,3.006,3.8,3.1,2.75,3000.0,3.0,-1.763,-3050.0,1.893,1.624,1.469,1.6,1.6,1.35,200.0,3.0,1.357,1.047,0.874,1.0,0.8,0.85,2000.0,2.0,0.536,-1800.0,0.817,0.991,1.183,0.8,1.1,1.4,-100.0,0.0,2.49,2.482,2.469,2.6,2.4,2.45,200.0,3.0,-1.6730000000000003,-300.0,1,1,0.15799999999999992,0.3540000000000001,-0.19600000000000017,A,0.0,2.0
3051,2022-08-13,Aston Villa,Everton,0.979,1.137,1.237,1.0,1.1,1.35,-100.0,0.0,1.023,1.096,1.057,1.2,1.1,0.95,-100.0,0.0,-0.04399999999999993,0.0,1.842,1.602,1.459,1.8,1.6,1.3,0.0,2.0,2.169,1.922,1.774,2.2,1.5,1.65,1000.0,1.0,-0.32699999999999996,-1000.0,0.504,0.795,0.994,0.4,0.9,1.15,0.0,0.0,0.778,1.014,1.033,0.8,1.4,1.0,-100.0,0.0,-0.274,100.0,0,0,-0.2580000000000001,-0.03400000000000003,-0.2240000000000001,H,2.0,1.0
3052,2022-08-13,Arsenal,Leicester,2.187,1.946,1.805,1.8,1.9,1.55,100.0,2.0,2.515,2.2,1.897,3.0,1.9,1.55,100.0,2.0,-0.3280000000000003,0.0,1.05,1.247,1.255,1.4,1.4,1.25,-100.0,0.0,1.36,1.294,1.351,1.0,1.3,1.25,0.0,2.0,-0.31000000000000005,-100.0,2.168,1.98,1.919,1.8,1.8,1.85,3000.0,3.0,1.71,1.609,1.488,2.2,1.3,1.4,1000.0,1.0,0.4580000000000002,2000.0,1,1,0.3819999999999999,0.6180000000000001,-0.2360000000000002,H,4.0,2.0
3053,2022-08-13,Brighton,Newcastle,2.212,1.895,1.514,2.6,1.8,1.2,2000.0,2.0,1.643,1.454,1.33,1.2,1.4,1.35,100.0,2.0,0.5690000000000002,1900.0,0.926,1.02,1.125,0.6,0.9,1.25,1000.0,1.0,0.861,1.056,1.202,1.4,1.3,1.0,-100.0,0.0,0.06500000000000006,1100.0,2.462,2.061,1.68,2.6,2.1,1.35,200.0,3.0,2.449,2.166,1.907,1.8,2.1,2.05,3000.0,3.0,0.013000000000000345,-2800.0,1,1,0.6980000000000002,0.31299999999999994,0.38500000000000023,D,0.0,0.0
3054,2022-08-13,Manchester City,Bournemouth,2.907,3.043,2.911,3.4,3.3,2.55,0.0,2.0,1.793,1.529,1.292,2.0,1.3,1.1,2000.0,2.0,1.114,-2000.0,0.905,0.857,0.791,1.0,0.8,0.7,0.0,0.0,1.072,1.481,1.687,1.2,1.8,1.95,-100.0,0.0,-0.16700000000000004,100.0,2.66,2.577,2.52,2.6,2.6,2.45,0.0,3.0,1.918,1.398,1.085,1.8,1.0,0.85,3000.0,3.0,0.7420000000000002,-3000.0,0,1,-0.0040000000000000036,0.5009999999999999,-0.5049999999999999,H,4.0,0.0
3055,2022-08-13,Southampton,Leeds United,0.905,0.917,1.019,0.8,0.8,1.2,0.0,1.0,1.438,1.246,1.19,1.2,1.3,1.15,-33.33,2.0,-0.5329999999999999,33.33,3.213,2.753,2.351,3.0,2.6,2.1,300.0,4.0,1.378,1.629,1.861,1.6,1.5,2.15,-50.0,1.0,1.8350000000000002,350.0,0.123,0.375,0.681,0.0,0.5,0.95,-100.0,0.0,1.96,1.54,1.302,1.4,1.5,1.1,0.0,3.0,-1.837,-100.0,0,1,-0.11399999999999988,0.248,-0.3619999999999999,D,2.0,2.0
3056,2022-08-13,Wolves,Fulham,1.003,1.028,1.052,1.2,1.0,1.25,-50.0,1.0,0.972,0.779,0.708,0.8,0.7,0.7,100.0,2.0,0.030999999999999917,-150.0,2.337,2.118,1.732,2.6,2.2,1.55,-33.33,2.0,1.902,1.78,1.583,2.0,1.9,1.4,0.0,2.0,0.4350000000000003,-33.33,0.287,0.551,0.882,0.4,0.5,1.15,0.0,0.0,0.53,0.518,0.627,0.4,0.3,0.8,1000.0,1.0,-0.24300000000000005,-1000.0,0,1,-0.049000000000000155,0.264,-0.31300000000000017,D,0.0,0.0
3057,2022-08-13,Brentford,Manchester United,1.814,1.711,1.548,1.8,1.8,1.35,100.0,2.0,0.84,1.03,1.228,1.0,1.0,1.4,0.0,1.0,0.9740000000000001,100.0,1.682,1.486,1.428,1.8,1.3,1.6,0.0,2.0,1.889,1.861,1.72,1.6,1.9,1.6,100.0,2.0,-0.20700000000000007,-100.0,1.334,1.488,1.449,1.4,1.7,1.2,1000.0,1.0,0.461,0.789,1.114,0.8,0.8,1.35,-100.0,0.0,0.873,1100.0,1,0,0.266,-0.388,0.654,H,4.0,0.0
3059,2022-08-14,Nottingham Forest,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.064,1.206,1.302,1.6,1.2,1.3,-100.0,0.0,-1.064,100.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.928,1.693,1.52,1.8,1.7,1.4,-33.33,2.0,0.07200000000000006,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544,0.811,1.071,0.8,0.8,1.25,0.0,0.0,-0.544,0.0,0,0,0.0,-0.238,0.238,H,1.0,0.0
3058,2022-08-14,Chelsea,Tottenham,1.509,1.646,1.756,1.8,1.9,1.75,-83.33,1.0,3.228,2.79,2.469,2.8,2.6,2.35,-20.0,4.0,-1.7190000000000003,-63.33,0.655,0.859,0.941,0.8,1.0,1.0,0.0,0.0,0.488,0.554,0.743,0.4,0.5,0.95,0.0,1.0,0.16700000000000004,0.0,2.322,2.032,1.919,2.2,1.8,1.8,0.0,3.0,2.739,2.459,2.199,2.6,2.3,1.9,0.0,3.0,-0.4169999999999998,0.0,0,1,-0.2470000000000001,0.7590000000000003,-1.0060000000000004,D,2.0,2.0
3060,2022-08-15,Liverpool,Crystal Palace,2.157,2.141,2.211,2.0,2.1,2.3,0.0,2.0,0.829,0.998,1.122,1.0,1.1,1.15,-100.0,0.0,1.328,100.0,1.23,0.93,0.764,1.2,0.8,0.6,2000.0,2.0,1.307,1.121,1.092,1.2,1.0,1.05,2000.0,2.0,-0.07699999999999996,0.0,2.175,2.373,2.44,2.2,2.4,2.6,-66.67,1.0,1.177,1.321,1.322,1.4,1.4,1.25,-100.0,0.0,0.9979999999999998,33.33,0,0,-0.053999999999999826,-0.29300000000000015,0.23900000000000032,D,1.0,1.0
3061,2022-08-20,Tottenham,Wolves,2.818,2.647,2.424,3.0,2.3,2.45,-50.0,2.0,0.669,0.841,0.952,0.8,0.8,1.1,-100.0,0.0,2.149,50.0,0.992,0.817,0.863,0.6,0.6,0.95,2000.0,2.0,1.558,1.733,1.567,2.2,1.9,1.5,-100.0,0.0,-0.5660000000000001,2100.0,2.159,2.194,2.085,2.6,2.1,1.95,-66.67,1.0,0.525,0.633,0.893,0.4,0.6,1.05,-66.67,1.0,1.634,0.0,1,0,0.39400000000000013,-0.2829999999999999,0.677,H,1.0,0.0
3062,2022-08-20,Crystal Palace,Aston Villa,0.886,0.998,1.111,1.0,0.9,1.1,0.0,1.0,1.319,1.294,1.31,1.2,1.2,1.35,2000.0,2.0,-0.43299999999999994,-2000.0,1.205,1.099,1.083,1.4,1.1,0.95,-50.0,1.0,1.561,1.493,1.415,1.6,1.5,1.25,-75.0,1.0,-0.35599999999999987,25.0,1.118,1.263,1.291,1.0,1.2,1.3,1000.0,1.0,1.336,1.196,1.185,1.0,1.2,1.25,3000.0,3.0,-0.21799999999999997,-2000.0,0,1,-0.22499999999999998,0.008999999999999897,-0.23399999999999987,H,3.0,1.0
3063,2022-08-20,Everton,Nottingham Forest,1.015,1.079,1.051,1.4,1.1,1.0,0.0,1.0,0.333,0.182,0.095,0.5,0.5,0.5,1000.0,1.0,0.6819999999999999,-1000.0,2.112,1.936,1.796,2.6,1.7,1.7,100.0,2.0,1.333,1.636,1.81,1.0,1.0,1.0,-100.0,0.0,0.7790000000000001,200.0,0.518,0.829,0.935,0.6,1.1,1.0,-100.0,0.0,1.0,0.545,0.286,1.5,1.5,1.5,3000.0,3.0,-0.482,-3100.0,0,1,-0.03600000000000003,0.23800000000000002,-0.274,D,1.0,1.0
3064,2022-08-20,Fulham,Brentford,0.648,0.637,0.64,0.8,0.6,0.6,-100.0,0.0,2.543,2.127,1.782,2.6,2.1,1.5,0.0,4.0,-1.895,-100.0,1.268,1.457,1.432,1.6,1.7,1.3,-100.0,0.0,1.121,1.216,1.292,1.2,1.1,1.4,-100.0,0.0,0.14700000000000002,0.0,0.687,0.606,0.662,0.6,0.4,0.8,1000.0,1.0,1.889,1.763,1.596,2.0,2.0,1.35,0.0,3.0,-1.202,1000.0,1,1,0.008000000000000007,0.7610000000000001,-0.7530000000000001,H,3.0,2.0
3065,2022-08-20,Leicester,Southampton,2.343,2.164,1.907,2.8,2.0,1.6,100.0,2.0,1.27,1.114,1.113,1.0,0.9,1.1,2000.0,2.0,1.073,-1900.0,2.24,1.786,1.603,1.8,1.5,1.4,300.0,4.0,2.808,2.616,2.318,3.0,2.7,2.15,-66.67,2.0,-0.5679999999999996,366.67,1.14,1.316,1.347,1.6,1.3,1.35,-100.0,0.0,0.415,0.488,0.711,0.2,0.5,0.85,1000.0,1.0,0.7249999999999999,-1100.0,1,1,0.43599999999999994,0.15700000000000003,0.2789999999999999,A,1.0,2.0
3066,2022-08-20,Bournemouth,Arsenal,1.196,1.251,1.169,1.2,1.3,1.1,0.0,0.0,2.791,2.32,2.014,2.2,2.2,1.7,4000.0,4.0,-1.595,-4000.0,2.048,1.939,1.908,1.8,2.0,2.05,300.0,4.0,1.366,1.384,1.326,1.6,1.4,1.25,100.0,2.0,0.6819999999999999,200.0,1.279,1.144,0.982,1.2,1.0,0.85,0.0,0.0,2.445,2.165,2.022,1.8,2.1,2.0,3000.0,3.0,-1.166,-3000.0,1,1,0.026999999999999913,0.7770000000000001,-0.7500000000000002,A,0.0,3.0
3067,2022-08-21,Leeds United,Chelsea,1.625,1.383,1.267,1.4,1.2,1.1,100.0,2.0,1.673,1.711,1.779,1.8,1.5,1.8,0.0,2.0,-0.04800000000000004,100.0,1.585,1.697,1.874,1.6,1.5,2.15,100.0,2.0,1.103,1.067,1.042,0.8,1.2,1.05,-50.0,2.0,0.482,150.0,1.64,1.442,1.273,1.6,1.3,1.0,0.0,1.0,1.882,1.845,1.832,2.2,1.6,1.8,1000.0,1.0,-0.242,-1000.0,1,0,0.3580000000000001,-0.10599999999999987,0.46399999999999997,H,3.0,0.0
3068,2022-08-21,West Ham,Brighton,0.71,0.986,1.178,1.4,1.1,1.15,-100.0,0.0,1.475,1.55,1.37,2.0,1.8,1.15,-100.0,0.0,-0.7650000000000001,0.0,1.619,1.567,1.47,1.6,1.5,1.35,0.0,1.0,0.617,0.835,1.018,0.6,0.9,1.2,-100.0,0.0,1.002,100.0,0.363,0.663,0.969,0.8,0.8,1.1,-100.0,0.0,1.974,1.868,1.615,2.2,2.1,1.35,-66.67,1.0,-1.611,-33.33,0,1,-0.46799999999999997,0.10499999999999998,-0.573,A,0.0,2.0
3069,2022-08-21,Newcastle,Manchester City,1.095,1.189,1.204,1.2,1.3,1.3,-100.0,0.0,3.271,3.217,3.014,3.2,3.5,2.7,100.0,4.0,-2.176,-200.0,0.574,0.864,1.088,1.2,0.8,0.95,0.0,0.0,0.603,0.701,0.715,1.0,0.8,0.7,-100.0,0.0,-0.029000000000000026,100.0,1.966,1.954,1.821,2.0,2.2,2.05,-66.67,1.0,2.773,2.654,2.565,2.6,2.6,2.45,200.0,3.0,-0.8070000000000002,-266.67,0,1,-0.10899999999999999,0.2570000000000001,-0.3660000000000001,D,3.0,3.0
3070,2022-08-22,Manchester United,Liverpool,0.56,0.843,1.111,0.8,0.9,1.3,0.0,0.0,1.771,1.934,2.096,2.0,2.0,2.25,-50.0,1.0,-1.2109999999999999,50.0,2.593,2.25,1.937,2.2,2.2,1.7,300.0,4.0,1.153,0.943,0.786,1.2,0.9,0.55,-50.0,1.0,1.44,350.0,0.308,0.645,1.008,0.6,0.7,1.3,0.0,0.0,1.783,2.123,2.303,2.2,2.2,2.6,0.0,1.0,-1.4749999999999999,0.0,0,0,-0.5509999999999999,-0.3250000000000002,-0.22599999999999976,H,2.0,1.0
3076,2022-08-27,Brentford,Everton,2.362,2.104,1.803,2.4,1.9,1.6,0.0,2.0,1.01,1.064,1.046,1.2,1.1,1.0,1000.0,1.0,1.352,-1000.0,1.748,1.54,1.455,1.8,1.3,1.4,3000.0,3.0,1.742,1.766,1.72,2.2,1.7,1.6,-50.0,1.0,0.006000000000000005,3050.0,1.259,1.442,1.444,1.4,1.7,1.35,-100.0,0.0,0.679,0.86,0.941,0.8,1.1,1.05,1000.0,1.0,0.5799999999999998,-1100.0,1,0,0.5590000000000002,-0.03600000000000003,0.5950000000000002,D,1.0,1.0
3077,2022-08-27,Southampton,Manchester United,1.513,1.275,1.197,1.4,1.1,1.15,100.0,2.0,1.04,1.053,1.196,0.6,1.1,1.25,-33.33,2.0,0.47299999999999986,133.32999999999998,2.206,2.322,2.192,2.6,2.2,2.05,1000.0,1.0,2.062,2.023,1.848,2.4,2.2,1.7,-50.0,1.0,0.14400000000000013,1050.0,1.277,0.945,0.929,0.8,0.8,1.0,0.0,3.0,1.205,1.074,1.197,0.6,1.0,1.3,0.0,3.0,0.07199999999999984,0.0,1,0,0.31599999999999984,-0.15599999999999992,0.47199999999999975,A,0.0,1.0
3074,2022-08-27,Liverpool,Bournemouth,1.514,1.764,1.992,1.8,1.9,2.15,-75.0,1.0,0.797,1.024,1.058,1.0,1.3,1.1,-100.0,0.0,0.717,25.0,1.435,1.135,0.902,1.4,0.9,0.65,2000.0,2.0,2.365,2.132,2.012,2.0,2.2,2.0,-25.0,3.0,-0.9300000000000002,2025.0,1.189,1.737,2.084,1.6,2.1,2.45,-100.0,0.0,0.852,0.936,0.888,1.2,1.0,0.85,0.0,0.0,0.3370000000000001,-100.0,0,0,-0.478,-0.261,-0.21699999999999997,H,9.0,0.0
3075,2022-08-27,Brighton,Leeds United,1.65,1.632,1.43,1.6,1.8,1.2,100.0,2.0,2.083,1.677,1.432,2.0,1.4,1.25,0.0,3.0,-0.4330000000000003,100.0,0.412,0.683,0.921,0.6,0.8,1.15,0.0,0.0,1.057,1.388,1.696,1.0,1.4,2.1,0.0,0.0,-0.645,0.0,2.316,2.074,1.747,2.2,2.1,1.45,0.0,3.0,2.093,1.725,1.437,2.2,1.5,1.15,0.0,3.0,0.22299999999999986,0.0,1,1,0.21999999999999997,0.6510000000000002,-0.43100000000000027,H,1.0,0.0
3073,2022-08-27,Chelsea,Leicester,1.115,1.4,1.609,1.2,1.3,1.7,-100.0,0.0,1.896,1.952,1.82,2.0,2.0,1.65,1000.0,1.0,-0.7809999999999999,-1100.0,1.735,1.418,1.229,1.4,1.1,1.1,3000.0,3.0,2.16,1.825,1.641,2.0,1.6,1.4,2000.0,2.0,-0.42500000000000004,1000.0,1.254,1.509,1.657,1.6,1.6,1.75,-100.0,0.0,0.76,1.077,1.218,1.0,1.2,1.35,-100.0,0.0,0.494,0.0,0,1,-0.494,0.07599999999999985,-0.5699999999999998,H,2.0,1.0
3072,2022-08-27,Arsenal,Fulham,2.861,2.443,2.108,2.8,2.5,1.85,-25.0,3.0,1.432,1.067,0.865,1.2,0.8,0.75,3000.0,3.0,1.4290000000000003,-3025.0,0.911,1.132,1.199,1.0,1.3,1.25,-100.0,0.0,1.512,1.556,1.487,1.4,1.6,1.3,100.0,2.0,-0.601,-200.0,2.63,2.317,2.115,2.4,2.4,2.1,0.0,3.0,1.458,1.041,0.885,1.2,0.7,0.95,3000.0,3.0,1.172,-3000.0,1,1,0.7530000000000001,0.567,0.18600000000000017,H,2.0,1.0
3071,2022-08-27,Manchester City,Crystal Palace,3.181,3.177,3.013,2.8,3.6,2.75,0.0,3.0,1.591,1.362,1.291,1.4,1.1,1.2,3000.0,3.0,1.59,-3000.0,1.402,1.119,0.933,1.4,0.9,0.8,3000.0,3.0,1.137,1.081,1.075,1.4,1.0,0.95,0.0,1.0,0.2649999999999999,3000.0,2.182,2.353,2.416,2.2,2.6,2.35,-66.67,1.0,1.745,1.578,1.454,1.4,1.5,1.4,3000.0,3.0,0.43699999999999983,-3066.67,1,1,0.16800000000000015,0.30000000000000004,-0.1319999999999999,H,4.0,2.0
3078,2022-08-28,Aston Villa,West Ham,1.213,1.24,1.28,1.2,1.3,1.35,1000.0,1.0,0.473,0.807,1.066,0.6,0.9,1.05,0.0,0.0,0.7400000000000001,1000.0,2.041,1.767,1.566,2.0,1.4,1.4,3000.0,3.0,1.746,1.646,1.521,2.0,1.6,1.45,0.0,2.0,0.29499999999999993,3000.0,0.89,0.979,1.072,0.8,1.2,1.1,-100.0,0.0,0.242,0.543,0.876,0.2,0.5,0.95,0.0,0.0,0.648,-100.0,0,0,-0.06699999999999995,-0.5930000000000001,0.5260000000000001,A,0.0,1.0
3079,2022-08-28,Wolves,Newcastle,0.446,0.688,0.861,0.6,0.6,1.0,0.0,0.0,1.73,1.519,1.375,1.8,1.5,1.4,50.0,3.0,-1.284,-50.0,1.372,1.599,1.513,1.4,1.9,1.5,0.0,1.0,1.382,1.252,1.27,0.8,1.1,1.1,200.0,3.0,-0.009999999999999787,-200.0,0.35,0.518,0.808,0.4,0.3,0.9,0.0,0.0,1.644,1.78,1.743,2.2,2.0,1.95,-66.67,1.0,-1.294,66.67,0,1,-0.415,0.355,-0.77,D,1.0,1.0
3080,2022-08-28,Nottingham Forest,Tottenham,0.556,0.331,0.181,0.667,0.667,0.667,1000.0,1.0,2.212,2.347,2.289,2.6,2.0,2.4,1000.0,1.0,-1.6560000000000001,0.0,1.222,1.521,1.732,1.0,1.0,1.0,-50.0,1.0,0.662,0.669,0.78,0.6,0.6,0.8,-100.0,0.0,0.5599999999999999,50.0,1.0,0.628,0.354,1.333,1.333,1.333,1000.0,1.0,2.44,2.341,2.172,2.6,2.1,2.1,3000.0,3.0,-1.44,-2000.0,1,0,0.37500000000000006,-0.07699999999999996,0.452,A,0.0,2.0
3081,2022-08-30,Crystal Palace,Brentford,1.727,1.478,1.358,1.4,1.3,1.25,2000.0,2.0,1.908,1.903,1.726,2.0,1.8,1.6,-50.0,1.0,-0.18099999999999983,2050.0,2.091,1.612,1.354,1.6,1.3,1.0,4000.0,4.0,1.498,1.442,1.412,1.6,1.4,1.3,0.0,1.0,0.5930000000000002,4000.0,1.164,1.291,1.315,1.4,1.5,1.4,-100.0,0.0,1.173,1.362,1.402,1.0,1.5,1.4,-66.67,1.0,-0.009000000000000119,-33.33,1,1,0.369,0.18199999999999994,0.18700000000000006,D,1.0,1.0
3082,2022-08-30,Fulham,Brighton,1.288,1.055,0.878,1.2,0.9,0.8,0.0,1.0,1.433,1.517,1.389,1.6,1.8,1.2,1000.0,1.0,-0.14500000000000002,-1000.0,1.675,1.636,1.535,1.6,1.7,1.4,100.0,2.0,0.274,0.559,0.833,0.4,0.8,1.1,-100.0,0.0,1.401,200.0,0.972,0.852,0.801,1.0,0.7,0.9,-100.0,0.0,2.544,2.242,1.866,2.6,2.1,1.55,3000.0,3.0,-1.572,-3100.0,1,1,0.41000000000000003,0.04400000000000004,0.366,H,2.0,1.0
3083,2022-08-30,Southampton,Chelsea,1.009,1.043,1.083,1.2,1.0,1.1,0.0,0.0,1.41,1.509,1.647,1.4,1.4,1.8,100.0,2.0,-0.401,-100.0,1.804,2.082,2.079,2.4,2.3,2.05,-50.0,1.0,1.49,1.342,1.207,1.4,1.2,1.1,0.0,1.0,0.31400000000000006,-50.0,0.851,0.773,0.841,0.8,0.5,0.95,0.0,0.0,1.836,1.78,1.785,2.0,1.6,1.9,200.0,3.0,-0.9850000000000001,-200.0,0,0,-0.07400000000000007,-0.2370000000000001,0.16300000000000003,H,2.0,1.0
3084,2022-08-30,Leeds United,Everton,1.389,1.372,1.296,1.8,1.1,1.1,0.0,0.0,1.007,1.053,1.042,0.8,1.2,0.9,0.0,1.0,0.3820000000000001,0.0,1.038,1.318,1.63,1.0,1.5,2.0,1000.0,1.0,1.494,1.626,1.652,2.0,1.6,1.65,1000.0,1.0,-0.45599999999999996,0.0,1.396,1.412,1.301,2.0,1.2,1.1,-100.0,0.0,0.786,0.886,0.947,0.4,1.2,0.95,-66.67,1.0,0.6099999999999999,-33.33,1,0,0.09299999999999997,-0.03500000000000014,0.1280000000000001,D,1.0,1.0
3085,2022-08-31,Arsenal,Aston Villa,2.574,2.363,2.097,3.2,2.3,1.9,-33.33,2.0,0.808,1.015,1.158,1.0,1.3,1.2,-100.0,0.0,1.7659999999999998,66.67,0.941,1.108,1.18,0.8,1.2,1.3,0.0,1.0,1.694,1.627,1.512,2.0,1.5,1.3,1000.0,1.0,-0.753,-1000.0,2.754,2.441,2.199,3.0,2.4,2.1,0.0,3.0,0.594,0.801,0.97,0.6,1.1,1.05,-100.0,0.0,2.16,100.0,1,0,0.47699999999999987,-0.34999999999999987,0.8269999999999997,H,2.0,1.0
3086,2022-08-31,Bournemouth,Wolves,0.531,0.838,0.957,1.0,1.2,1.1,-100.0,0.0,0.631,0.745,0.875,0.6,0.7,1.05,1000.0,1.0,-0.09999999999999998,-1100.0,4.577,3.381,2.677,3.4,2.7,2.3,80.0,9.0,1.248,1.49,1.464,1.4,1.9,1.5,0.0,1.0,3.3289999999999997,80.0,0.568,0.766,0.804,1.2,1.0,0.85,0.0,0.0,0.567,0.605,0.826,0.4,0.4,0.95,1000.0,1.0,0.0010000000000000009,-1000.0,0,0,-0.42599999999999993,-0.244,-0.18199999999999994,D,0.0,0.0
3087,2022-08-31,Manchester City,Nottingham Forest,3.454,3.327,3.107,3.2,3.7,2.9,-20.0,4.0,0.37,0.27,0.164,0.5,0.5,0.5,0.0,0.0,3.084,-20.0,1.601,1.279,1.034,1.4,1.1,0.9,100.0,2.0,1.481,1.608,1.758,1.25,1.25,1.25,0.0,2.0,0.11999999999999988,100.0,2.455,2.471,2.472,2.6,2.6,2.35,0.0,3.0,0.667,0.514,0.32,1.0,1.0,1.0,0.0,0.0,1.788,0.0,1,1,0.347,0.206,0.141,H,6.0,0.0
3088,2022-08-31,West Ham,Tottenham,0.649,0.842,1.059,0.4,1.0,1.0,0.0,1.0,2.142,2.284,2.261,2.8,2.2,2.5,2000.0,2.0,-1.4929999999999999,-2000.0,1.164,1.346,1.376,1.6,1.4,1.3,-100.0,0.0,0.441,0.547,0.706,0.6,0.5,0.7,0.0,0.0,0.7229999999999999,-100.0,1.161,0.989,1.079,0.6,0.8,1.1,200.0,3.0,2.626,2.46,2.251,2.6,2.4,2.25,200.0,3.0,-1.4649999999999999,0.0,0,0,-0.4099999999999999,-0.11900000000000022,-0.2909999999999997,D,1.0,1.0
3089,2022-08-31,Liverpool,Newcastle,4.009,3.08,2.659,3.2,2.4,2.45,350.0,9.0,1.487,1.424,1.339,1.6,1.4,1.3,0.0,1.0,2.5220000000000002,350.0,0.957,0.929,0.816,1.2,0.9,0.6,0.0,0.0,1.255,1.206,1.244,1.0,1.1,1.1,1000.0,1.0,-0.29799999999999993,-1000.0,1.793,1.967,2.171,1.6,2.1,2.45,0.0,3.0,1.429,1.639,1.672,1.8,1.8,1.85,-66.67,1.0,0.3639999999999999,66.67,1,1,1.3500000000000005,0.14800000000000013,1.2020000000000004,H,2.0,1.0
3090,2022-09-01,Leicester,Manchester United,1.597,1.779,1.742,2.0,2.1,1.6,0.0,1.0,1.027,1.044,1.177,0.8,0.9,1.25,1000.0,1.0,0.5700000000000001,-1000.0,2.107,1.857,1.675,2.2,1.8,1.4,-33.33,2.0,1.375,1.655,1.672,1.6,2.0,1.7,-100.0,0.0,0.7320000000000002,66.67,0.507,0.881,1.102,0.8,1.1,1.3,0.0,0.0,1.803,1.424,1.369,1.2,1.0,1.3,3000.0,3.0,-1.2959999999999998,-3000.0,0,0,-0.14500000000000002,-0.15000000000000013,0.0050000000000001155,A,0.0,1.0
3091,2022-09-03,Everton,Liverpool,1.004,1.043,1.038,0.8,1.2,0.95,-50.0,1.0,3.34,2.883,2.596,3.0,2.4,2.45,100.0,2.0,-2.336,-150.0,1.33,1.513,1.589,1.2,1.7,1.6,0.0,1.0,0.971,0.942,0.833,1.2,1.0,0.65,1000.0,1.0,0.3590000000000001,-1000.0,0.857,0.906,0.952,0.6,1.0,1.0,-66.67,1.0,2.195,2.154,2.25,1.6,2.1,2.45,0.0,3.0,-1.3379999999999999,-66.67,0,1,-0.03400000000000003,0.7439999999999998,-0.7779999999999998,D,0.0,0.0
3092,2022-09-03,Brentford,Leeds United,1.605,1.739,1.657,2.0,1.7,1.6,1000.0,1.0,1.259,1.305,1.268,1.6,1.2,1.15,1000.0,1.0,0.3460000000000001,0.0,1.332,1.362,1.372,1.4,1.4,1.25,1000.0,1.0,1.025,1.26,1.57,1.0,1.6,1.9,-75.0,1.0,0.30700000000000016,1075.0,1.115,1.296,1.364,1.2,1.3,1.45,0.0,1.0,1.264,1.337,1.272,1.6,1.2,1.15,1000.0,1.0,-0.14900000000000002,-1000.0,0,0,-0.052000000000000046,-0.009000000000000119,-0.04299999999999993,H,5.0,2.0
