match_id,date,home_team,away_team,home_goals_ema_short,home_goals_ema_medium,home_goals_ema_long,home_goals_sma_short,home_goals_sma_medium,home_goals_sma_long,home_goals_momentum,home_goals_current_value,away_goals_ema_short,away_goals_ema_medium,away_goals_ema_long,away_goals_sma_short,away_goals_sma_medium,away_goals_sma_long,away_goals_momentum,away_goals_current_value,goals_ema_advantage,goals_momentum_advantage,home_goals_against_ema_short,home_goals_against_ema_medium,home_goals_against_ema_long,home_goals_against_sma_short,home_goals_against_sma_medium,home_goals_against_sma_long,home_goals_against_momentum,home_goals_against_current_value,away_goals_against_ema_short,away_goals_against_ema_medium,away_goals_against_ema_long,away_goals_against_sma_short,away_goals_against_sma_medium,away_goals_against_sma_long,away_goals_against_momentum,away_goals_against_current_value,goals_against_ema_advantage,goals_against_momentum_advantage,home_points_ema_short,home_points_ema_medium,home_points_ema_long,home_points_sma_short,home_points_sma_medium,home_points_sma_long,home_points_momentum,home_points_current_value,away_points_ema_short,away_points_ema_medium,away_points_ema_long,away_points_sma_short,away_points_sma_medium,away_points_sma_long,away_points_momentum,away_points_current_value,points_ema_advantage,points_momentum_advantage,home_trend_strength,away_trend_strength,home_macd,away_macd,macd_advantage,actual_result,actual_home_goals,actual_away_goals,home_goals_bullish,home_goals_bearish,home_goals_convergence,home_points_bullish,home_points_bearish,home_points_convergence,away_goals_bullish,away_goals_bearish,away_goals_convergence,away_points_bullish,away_points_bearish,away_points_convergence,goals_ema_short_ratio,goals_ema_medium_ratio,goals_ema_long_ratio,points_ema_short_ratio,points_ema_medium_ratio,points_ema_long_ratio
3332,2023-04-08,Manchester United,Everton,0.787,1.112,1.341,0.8,1.3,1.45,0.0,1.0,1.181,1.003,0.896,1.2,0.8,0.75,1000.0,1.0,-0.394,-1000.0,1.272,1.391,1.369,1.8,1.6,1.1,-100.0,0.0,1.422,1.544,1.567,1.8,1.5,1.6,-50.0,1.0,-0.1499999999999999,-50.0,1.622,1.665,1.754,1.4,1.5,1.9,200.0,3.0,1.23,1.134,1.033,1.2,1.2,0.85,1000.0,1.0,0.3920000000000001,-800.0,0,1,-0.5539999999999999,0.285,-0.839,H,2.0,0.0,0,1,0.6435006435006436,0,1,0.88339222614841,1,0,0.7782101167315174,1,0,0.835421888053467,0.6607892527287993,1.097729516288253,1.4801324503311257,1.3080645161290323,1.4554195804195806,1.681687440076702
3331,2023-04-08,Aston Villa,Nottingham Forest,1.949,1.801,1.624,1.8,1.7,1.6,100.0,2.0,1.006,0.969,0.871,1.2,0.9,0.85,0.0,1.0,0.943,100.0,0.68,0.955,1.193,0.4,1.3,1.45,1000.0,1.0,1.878,1.818,1.763,2.0,1.8,1.5,100.0,2.0,-1.198,900.0,2.601,2.23,1.883,2.6,1.9,1.75,0.0,3.0,0.402,0.645,0.796,0.4,0.7,1.1,-100.0,0.0,2.199,100.0,1,1,0.3249999999999999,0.135,0.1899999999999999,H,2.0,0.0,1,0,0.7547169811320755,1,0,0.5820721769499418,1,0,0.8810572687224669,0,1,0.7173601147776183,1.9183070866141734,1.839632277834525,1.8433598183881954,6.313106796116505,3.4045801526717554,2.336228287841191
3330,2023-04-08,Wolves,Chelsea,1.162,1.078,0.988,1.0,1.1,1.0,1000.0,1.0,0.693,0.793,0.896,1.2,0.7,0.7,0.0,0.0,0.469,1000.0,1.785,1.61,1.527,1.8,1.5,1.5,-66.67,1.0,0.991,1.004,0.994,1.0,0.9,1.0,0.0,0.0,0.7939999999999999,-66.67,0.798,0.954,1.016,0.8,1.1,1.1,1000.0,1.0,1.04,1.128,1.216,1.6,1.1,1.0,0.0,1.0,-0.242,1000.0,1,0,0.1739999999999999,-0.203,0.377,H,1.0,0.0,1,0,0.8517887563884157,0,1,0.8210180623973727,0,1,0.8312551953449708,0,1,0.8503401360544218,1.6529160739687054,1.3424657534246576,1.0905077262693157,0.76,0.8383128295254834,0.8287112561174552
3333,2023-04-08,Brentford,Newcastle,1.268,1.426,1.5,1.2,1.4,1.5,0.0,0.0,2.682,1.99,1.695,2.2,1.4,1.7,400.0,5.0,-1.414,-400.0,1.363,1.208,1.188,1.2,1.0,1.05,1000.0,1.0,0.851,0.84,0.799,1.0,0.9,0.6,1000.0,1.0,0.512,0.0,0.939,1.288,1.46,1.0,1.4,1.65,-100.0,0.0,2.527,2.159,1.993,2.4,1.8,2.1,0.0,3.0,-1.588,-100.0,0,1,-0.2319999999999999,0.987,-1.219,A,1.0,2.0,0,1,0.8116883116883117,0,1,0.6574621959237344,1,0,0.5032712632108707,1,0,0.651890482398957,0.47102526002971773,0.713,0.8797653958944281,0.37012219156484033,0.5938220378054404,0.72890664003994
3328,2023-04-08,Leicester,Bournemouth,0.959,1.06,1.229,0.8,1.4,1.25,-50.0,1.0,0.784,0.858,0.911,1.0,0.9,0.95,-100.0,0.0,0.1749999999999999,50.0,1.843,1.762,1.679,1.8,1.8,1.35,0.0,2.0,1.785,1.782,1.819,1.8,1.6,1.85,100.0,2.0,0.058,-100.0,0.262,0.505,0.76,0.2,0.8,1.05,-100.0,0.0,1.083,1.047,0.961,1.2,1.1,0.75,-100.0,0.0,-0.821,0.0,0,0,-0.2700000000000001,-0.127,-0.1430000000000001,A,0.0,1.0,0,1,0.7874015748031495,0,1,0.6675567423230975,0,1,0.8873114463176575,1,0,0.8912655971479502,1.207808564231738,1.2211981566820278,1.3344191096634095,0.23970722781335774,0.47776726584673607,0.7826982492276005
3327,2023-04-08,Tottenham,Brighton,1.77,1.72,1.748,1.8,1.6,1.65,-50.0,1.0,2.091,2.035,1.96,2.4,1.9,1.85,-33.33,2.0,-0.3210000000000002,-16.67,1.426,1.402,1.395,1.2,1.4,1.55,-75.0,1.0,0.996,1.079,1.175,1.0,0.9,1.3,0.0,0.0,0.4299999999999999,-75.0,1.446,1.563,1.633,1.6,1.7,1.5,1000.0,1.0,2.121,1.94,1.798,2.2,1.9,1.6,0.0,3.0,-0.675,1000.0,1,1,0.022,0.1310000000000002,-0.1090000000000002,H,2.0,1.0,0,0,0.9784735812133072,0,1,0.8424599831508003,1,0,0.8841732979664012,1,0,0.7558578987150416,0.8424559733460257,0.8410757946210269,0.8873096446700508,0.6785546691694041,0.8015384615384615,0.9032079646017699
3329,2023-04-08,Fulham,West Ham,0.927,1.017,1.124,1.0,0.9,1.3,-50.0,1.0,1.059,1.076,1.06,1.4,1.1,1.05,1000.0,1.0,-0.1319999999999999,-1050.0,1.93,1.529,1.369,1.8,1.2,1.2,100.0,2.0,2.39,1.922,1.643,2.0,1.5,1.5,400.0,5.0,-0.4600000000000002,-300.0,0.524,0.945,1.172,0.8,1.1,1.4,-100.0,0.0,1.109,1.104,1.053,1.4,1.2,1.0,0.0,0.0,-0.585,-100.0,0,0,-0.197,-0.0010000000000001,-0.1959999999999999,A,0.0,1.0,0,1,0.835421888053467,0,1,0.6067961165048544,0,0,0.9990009990009989,1,0,0.9469696969696969,0.8671655753040225,0.9364640883977899,1.050467289719626,0.4682752457551385,0.8482944344703769,1.1025399811853245
3334,2023-04-08,Southampton,Manchester City,0.8,0.753,0.756,0.8,0.6,0.75,0.0,0.0,2.629,2.431,2.41,2.4,2.5,2.1,0.0,4.0,-1.829,0.0,1.455,1.408,1.51,1.2,1.3,1.5,0.0,1.0,0.628,0.731,0.833,0.6,0.8,0.85,-50.0,1.0,0.8270000000000001,50.0,0.625,0.764,0.783,1.0,0.8,0.8,0.0,0.0,2.783,2.541,2.382,2.6,2.5,2.2,0.0,3.0,-2.158,0.0,1,1,0.044,0.2189999999999998,-0.1749999999999998,A,1.0,4.0,0,0,0.9578544061302682,0,1,0.8635578583765113,1,0,0.8203445447087778,1,0,0.7137758743754462,0.30314513073133764,0.30848013109381406,0.31239669421487604,0.22377372001432155,0.29949039592316745,0.32734113712374585
3336,2023-04-09,Leeds United,Crystal Palace,1.765,1.497,1.337,1.8,1.2,1.35,2000.0,2.0,0.962,0.747,0.744,0.6,0.6,0.7,2000.0,2.0,0.8029999999999999,0.0,1.907,1.768,1.724,2.0,1.6,1.8,0.0,1.0,1.635,1.449,1.343,1.6,1.2,1.35,1000.0,1.0,0.272,-1000.0,1.701,1.354,1.131,1.4,1.1,1.0,3000.0,3.0,1.116,0.881,0.921,0.6,0.7,1.0,200.0,3.0,0.585,2800.0,1,1,0.4279999999999999,0.2179999999999999,0.2099999999999999,A,1.0,5.0,1,0,0.700280112044818,1,0,0.6369426751592356,1,0,0.8210180623973727,0,0,0.8368200836820083,1.8158436213991769,1.977542932628798,1.773209549071618,1.5106571936056838,1.5196408529741865,1.2148227712137487
3335,2023-04-09,Liverpool,Arsenal,1.163,1.41,1.556,2.0,1.4,1.4,0.0,0.0,3.46,2.987,2.608,3.6,2.5,2.35,4000.0,4.0,-2.2969999999999997,-4000.0,1.113,1.057,1.063,1.0,0.8,1.05,0.0,0.0,0.909,0.954,0.983,0.8,1.1,0.85,0.0,1.0,0.2039999999999999,0.0,1.046,1.321,1.528,1.4,1.5,1.65,0.0,1.0,2.884,2.652,2.474,3.0,2.2,2.4,3000.0,3.0,-1.838,-3000.0,0,1,-0.393,0.8519999999999999,-1.245,D,2.0,2.0,0,1,0.7178750897343862,0,1,0.6747638326585695,1,0,0.5399568034557236,1,0,0.7092198581560285,0.33515850144092224,0.47047047047047047,0.5943468296409473,0.36143745680718736,0.4962434259954921,0.6151368760064413
3337,2023-04-15,Aston Villa,Newcastle,1.966,1.837,1.66,2.0,1.8,1.7,0.0,2.0,2.455,1.992,1.724,2.6,1.5,1.55,2000.0,2.0,-0.4890000000000001,-2000.0,0.453,0.781,1.079,0.4,1.3,1.35,-100.0,0.0,0.9,0.869,0.819,0.8,1.0,0.6,1000.0,1.0,-0.447,-1100.0,2.734,2.37,1.99,2.6,1.9,1.9,3000.0,3.0,2.685,2.312,2.089,3.0,1.8,2.1,200.0,3.0,0.0489999999999999,2800.0,1,1,0.306,0.7310000000000001,-0.425,H,3.0,0.0,1,0,0.7656967840735068,1,0,0.573394495412844,1,0,0.5777007510109763,1,0,0.6265664160401002,0.7975659229208926,0.9175824175824177,0.9573241061130334,1.0144712430426717,1.0206718346253232,0.9480705097665556
3338,2023-04-15,Chelsea,Brighton,0.462,0.649,0.81,1.0,0.7,0.7,0.0,0.0,1.727,1.847,1.869,1.8,1.7,1.9,-50.0,1.0,-1.265,50.0,0.994,1.003,0.994,1.2,1.0,1.05,1000.0,1.0,1.331,1.247,1.254,1.4,1.1,1.35,0.0,2.0,-0.3369999999999999,1000.0,0.693,0.923,1.1,1.0,1.0,0.95,-100.0,0.0,1.414,1.587,1.626,1.6,1.6,1.6,-100.0,0.0,-0.721,0.0,0,0,-0.348,-0.1419999999999999,-0.2060000000000001,A,1.0,2.0,0,1,0.7418397626112759,0,1,0.7107320540156361,0,1,0.8756567425569177,0,1,0.8250825082508251,0.2659758203799655,0.34948842218632203,0.43108036189462484,0.4866573033707865,0.5779586725109581,0.6723716381418093
3339,2023-04-15,Everton,Fulham,0.787,0.82,0.81,1.2,0.8,0.75,-100.0,0.0,0.618,0.832,1.017,0.8,0.7,1.25,0.0,0.0,0.169,-100.0,1.614,1.627,1.608,1.4,1.5,1.6,2000.0,2.0,1.62,1.433,1.334,2.0,1.2,1.1,0.0,1.0,-0.006,2000.0,0.82,0.928,0.935,1.2,1.2,0.85,-100.0,0.0,0.349,0.773,1.061,0.2,0.8,1.4,0.0,0.0,0.471,-100.0,0,0,-0.023,-0.3989999999999999,0.3759999999999999,A,1.0,3.0,0,0,0.9775171065493645,0,1,0.896860986547085,0,1,0.7147962830593281,0,1,0.5841121495327103,1.2531847133757963,0.9738717339667459,0.7887049659201559,2.284122562674095,1.1851851851851851,0.8730158730158731
3340,2023-04-15,Southampton,Crystal Palace,0.867,0.798,0.779,0.8,0.7,0.75,1000.0,1.0,2.308,1.52,1.149,1.6,1.1,0.85,400.0,5.0,-1.4409999999999998,600.0,2.303,1.879,1.748,2.0,1.6,1.65,33.33,4.0,1.424,1.367,1.31,1.6,1.3,1.35,-50.0,1.0,0.879,83.33,0.417,0.625,0.709,0.4,0.8,0.75,0.0,0.0,1.744,1.266,1.119,1.2,0.9,1.0,3000.0,3.0,-1.327,-3000.0,1,1,0.0879999999999999,1.1589999999999998,-1.0709999999999995,A,0.0,2.0,1,0,0.9191176470588235,0,1,0.7739938080495355,1,0,0.46317739694302923,1,0,0.6153846153846154,0.37402933563416746,0.5215686274509804,0.6721311475409836,0.23774230330672746,0.4898119122257053,0.6279893711248893
3341,2023-04-15,Tottenham,Bournemouth,1.847,1.771,1.772,1.8,1.6,1.65,100.0,2.0,0.856,0.884,0.919,0.8,0.9,0.9,1000.0,1.0,0.991,-900.0,1.284,1.329,1.357,1.4,1.1,1.6,1000.0,1.0,1.19,1.458,1.646,1.2,1.5,1.75,-100.0,0.0,0.094,1100.0,1.964,1.825,1.764,1.6,2.0,1.5,0.0,3.0,1.722,1.402,1.155,1.8,1.3,0.85,3000.0,3.0,0.242,-3000.0,1,0,0.0749999999999999,-0.063,0.138,A,2.0,3.0,0,0,0.9302325581395349,1,0,0.8333333333333334,0,1,0.9407337723424269,1,0,0.6381620931716656,2.132794457274827,1.9809843400447427,1.9074273412271259,1.1339491916859121,1.2924929178470255,1.5141630901287553
3342,2023-04-15,Wolves,Brentford,1.108,1.064,0.989,1.2,1.2,1.0,-66.67,1.0,1.179,1.348,1.453,1.4,1.5,1.45,-66.67,1.0,-0.0709999999999999,0.0,1.19,1.317,1.382,1.4,1.2,1.5,0.0,0.0,1.575,1.352,1.265,1.4,1.2,1.15,2000.0,2.0,-0.385,-2000.0,1.532,1.326,1.205,1.4,1.4,1.1,0.0,3.0,0.626,1.054,1.321,1.0,1.3,1.5,-100.0,0.0,0.906,100.0,1,0,0.1190000000000001,-0.274,0.3930000000000001,H,2.0,0.0,1,0,0.8936550491510276,1,0,0.7535795026375283,0,1,0.7849293563579278,0,1,0.5899705014749264,0.9318755256518083,0.7835051546391752,0.6760082023239917,2.408805031446541,1.2462406015037595,0.9053343350864013
3343,2023-04-15,Manchester City,Leicester,3.086,2.716,2.562,3.0,2.5,2.1,33.33,4.0,0.639,0.867,1.112,0.8,1.2,1.25,-100.0,0.0,2.447,133.32999999999998,0.752,0.78,0.849,0.6,0.7,0.9,1000.0,1.0,1.562,1.624,1.615,1.8,1.7,1.4,-50.0,1.0,-0.81,1050.0,2.855,2.624,2.441,3.0,2.5,2.2,0.0,3.0,0.175,0.413,0.687,0.2,0.7,1.0,-100.0,0.0,2.68,100.0,1,0,0.524,-0.4730000000000001,0.997,H,3.0,1.0,1,0,0.6561679790026247,1,0,0.7072135785007071,0,1,0.678886625933469,0,1,0.6613756613756614,4.7550077041602465,3.096921322690992,2.283422459893048,15.432432432432433,6.203309692671395,3.5021520803443322
3344,2023-04-16,West Ham,Arsenal,1.039,1.062,1.055,0.8,1.2,0.95,-50.0,1.0,2.973,2.807,2.55,3.2,2.7,2.4,100.0,2.0,-1.934,-150.0,1.593,1.572,1.487,2.0,1.4,1.45,0.0,0.0,1.272,1.144,1.079,1.2,1.2,0.95,100.0,2.0,0.3209999999999999,-100.0,1.739,1.449,1.238,1.4,1.5,1.0,0.0,3.0,2.256,2.352,2.333,2.6,2.3,2.3,0.0,1.0,-0.5169999999999997,0.0,0,1,-0.016,0.423,-0.439,D,2.0,2.0,0,0,0.984251968503937,1,0,0.6662225183211192,1,0,0.7027406886858749,0,0,0.928505106778087,0.3483070734160241,0.37699680511182115,0.41210937500000006,0.7674315975286851,0.6134631668077901,0.5283824157063594
3345,2023-04-16,Nottingham Forest,Manchester United,0.671,0.793,0.788,0.8,0.8,0.85,-100.0,0.0,1.191,1.273,1.404,0.6,1.4,1.55,0.0,2.0,-0.52,-100.0,1.919,1.851,1.785,2.0,1.9,1.55,2000.0,2.0,0.848,1.138,1.239,1.8,1.5,1.1,-100.0,0.0,1.0710000000000002,2100.0,0.268,0.528,0.721,0.2,0.6,1.1,-100.0,0.0,2.082,1.908,1.873,1.4,1.7,2.0,3000.0,3.0,-1.814,-3100.0,0,0,-0.1169999999999999,-0.2129999999999998,0.0959999999999998,A,0.0,2.0,0,0,0.8952551477170994,0,1,0.6882312456985548,0,1,0.8244023083264634,1,0,0.827129859387924,0.5587010824313072,0.6180826188620422,0.5572842998585573,0.1281070745697897,0.27528675703858185,0.3828996282527881
3346,2023-04-17,Leeds United,Liverpool,1.51,1.406,1.305,2.0,1.3,1.4,-50.0,1.0,1.442,1.517,1.598,2.0,1.6,1.45,2000.0,2.0,0.068,-2050.0,2.938,2.355,2.036,2.8,2.0,1.95,150.0,5.0,1.409,1.229,1.152,1.4,1.0,1.15,-33.33,2.0,1.529,183.33,1.134,1.108,1.023,1.4,1.1,1.0,-100.0,0.0,1.031,1.263,1.478,1.0,1.5,1.55,1000.0,1.0,0.1029999999999999,-1100.0,1,0,0.205,-0.1560000000000001,0.3610000000000002,A,1.0,6.0,1,0,0.8298755186721991,1,0,0.9000900090009001,0,1,0.8650519031141868,0,1,0.691085003455425,1.0399449035812673,0.9207596594629993,0.8115671641791044,1.0893371757925072,0.8703849175176749,0.6874999999999999
3347,2023-04-21,Arsenal,Southampton,2.649,2.661,2.498,3.0,2.8,2.45,100.0,2.0,0.578,0.653,0.705,0.8,0.7,0.7,-100.0,0.0,2.071,200.0,1.515,1.3,1.167,1.2,1.3,1.0,-33.33,2.0,2.202,1.901,1.772,2.4,1.5,1.75,0.0,2.0,-0.687,-33.33,1.837,2.106,2.206,2.2,2.3,2.3,1000.0,1.0,0.278,0.511,0.641,0.2,0.8,0.6,0.0,0.0,1.559,1000.0,1,0,0.1509999999999998,-0.127,0.2779999999999998,D,3.0,3.0,0,0,0.8688097306689836,0,1,0.7304601899196493,0,1,0.8873114463176575,0,1,0.7336757153338225,4.505102040816327,4.013574660633484,3.4937062937062944,6.378472222222221,4.042226487523992,3.38863287250384
3352,2023-04-22,Fulham,Leeds United,1.412,1.226,1.206,1.2,1.0,1.3,3000.0,3.0,1.34,1.332,1.276,1.8,1.2,1.35,1000.0,1.0,0.0719999999999998,2000.0,1.413,1.354,1.302,2.0,1.2,1.05,0.0,1.0,3.959,3.018,2.414,3.6,2.4,2.1,200.0,6.0,-2.5460000000000003,-200.0,1.233,1.178,1.245,0.6,1.1,1.5,3000.0,3.0,0.756,0.906,0.926,1.2,1.0,1.0,0.0,0.0,0.4770000000000001,3000.0,1,1,0.2059999999999999,0.064,0.1419999999999999,H,2.0,1.0,1,0,0.8291873963515755,0,0,0.9881422924901185,1,0,0.9398496240601504,0,1,0.8547008547008548,1.0459259259259257,0.9135618479880774,0.9377916018662519,1.6096605744125327,1.2860262008733623,1.330128205128205
3351,2023-04-22,Brentford,Aston Villa,0.786,1.103,1.314,1.0,1.2,1.45,-100.0,0.0,2.311,2.048,1.787,2.4,1.9,1.85,200.0,3.0,-1.525,-300.0,1.717,1.47,1.335,1.8,1.4,1.25,100.0,2.0,0.302,0.639,0.976,0.2,0.9,1.2,-100.0,0.0,1.415,200.0,0.417,0.862,1.195,0.4,1.0,1.45,-100.0,0.0,2.823,2.485,2.086,3.0,2.2,2.05,3000.0,3.0,-2.406,-3100.0,0,1,-0.528,0.524,-1.052,D,1.0,1.0,0,1,0.6544502617801047,0,1,0.562429696287964,1,0,0.6561679790026247,1,0,0.5757052389176741,0.3386471348556657,0.5359572400388727,0.7312186978297163,0.14719378750441228,0.3454909819639279,0.5701335877862597
3350,2023-04-22,Crystal Palace,Everton,2.205,1.607,1.23,2.0,1.2,0.95,100.0,2.0,0.858,0.853,0.828,1.0,0.8,0.8,1000.0,1.0,1.347,-900.0,0.949,1.119,1.186,1.4,1.1,1.2,-100.0,0.0,2.076,1.877,1.741,1.6,1.8,1.7,50.0,3.0,-1.1270000000000002,-150.0,2.163,1.581,1.298,1.8,1.2,1.15,200.0,3.0,0.547,0.759,0.846,1.0,0.9,0.85,0.0,0.0,1.6159999999999997,200.0,1,1,0.975,0.03,0.945,D,0.0,0.0,1,0,0.5063291139240506,1,0,0.5361930294906166,1,0,0.970873786407767,0,1,0.7698229407236336,2.5403225806451615,1.862108922363847,1.467780429594272,3.8833034111310587,2.0559167750325096,1.516355140186916
3349,2023-04-22,Leicester,Wolves,0.759,0.891,1.101,0.8,0.9,1.2,-75.0,1.0,1.405,1.234,1.085,1.4,1.1,1.05,0.0,2.0,-0.646,-75.0,2.041,1.874,1.747,1.8,1.8,1.55,200.0,3.0,0.793,1.078,1.25,1.4,1.2,1.4,-100.0,0.0,1.2479999999999998,300.0,0.117,0.338,0.622,0.2,0.4,0.85,-100.0,0.0,2.022,1.631,1.376,1.4,1.4,1.25,0.0,3.0,-1.905,-100.0,0,1,-0.3419999999999999,0.32,-0.662,H,2.0,1.0,0,1,0.7451564828614009,0,1,0.6644518272425249,1,0,0.7575757575757576,1,0,0.6075334143377886,0.5363957597173145,0.7162379421221865,1.0054794520547945,0.05757874015748033,0.2059719683120049,0.4487734487734488
3348,2023-04-22,Liverpool,Nottingham Forest,2.962,2.332,2.017,1.8,2.2,1.7,200.0,6.0,0.447,0.649,0.713,0.6,0.7,0.85,0.0,0.0,2.515,200.0,1.272,1.187,1.138,1.6,0.8,1.2,1000.0,1.0,1.946,1.878,1.806,1.8,2.1,1.65,0.0,2.0,-0.6739999999999999,1000.0,1.687,1.579,1.623,1.0,1.8,1.55,0.0,3.0,0.179,0.432,0.652,0.2,0.3,1.05,0.0,0.0,1.508,0.0,1,0,0.9450000000000004,-0.2659999999999999,1.2110000000000003,H,3.0,2.0,1,0,0.5141388174807198,0,0,0.9398496240601504,0,1,0.7898894154818326,0,1,0.678886625933469,6.481400437636761,3.538694992412746,2.7897648686030427,8.925925925925926,3.5723981900452486,2.4516616314199395
3353,2023-04-23,Bournemouth,West Ham,1.57,1.269,1.117,1.2,1.2,1.05,200.0,3.0,1.36,1.232,1.145,1.2,1.2,1.0,100.0,2.0,0.2099999999999999,100.0,1.46,1.557,1.68,1.6,1.6,1.8,100.0,2.0,1.729,1.65,1.536,1.6,1.6,1.5,100.0,2.0,-0.2690000000000001,0.0,2.148,1.692,1.331,1.8,1.6,1.0,200.0,3.0,1.493,1.367,1.215,1.6,1.3,1.0,0.0,1.0,0.655,200.0,1,1,0.453,0.215,0.238,A,0.0,4.0,1,0,0.6882312456985547,1,0,0.550357732526142,1,0,0.8230452674897119,1,0,0.7824726134585289,1.145985401459854,1.0217391304347825,0.9670995670995671,1.4291417165668663,1.2287581699346404,1.0865306122448979
3354,2023-04-23,Newcastle,Tottenham,1.636,1.63,1.56,2.2,1.5,1.55,-100.0,0.0,1.898,1.812,1.794,2.2,1.7,1.75,100.0,2.0,-0.262,-200.0,1.6,1.257,1.026,1.2,1.3,0.75,200.0,3.0,1.856,1.633,1.513,1.8,1.4,1.65,3000.0,3.0,-0.256,-2800.0,1.79,1.892,1.89,2.4,1.7,2.05,-100.0,0.0,1.309,1.493,1.596,1.6,1.7,1.5,-100.0,0.0,0.4810000000000001,0.0,1,1,0.0759999999999998,0.1039999999999998,-0.028,H,6.0,1.0,1,0,0.9293680297397771,0,0,0.9090909090909092,1,0,0.9057971014492755,0,1,0.777000777000777,0.8574423480083857,0.8946212952799121,0.8647450110864745,1.3570887035633057,1.2588157019294741,1.1768368617683684
3355,2023-04-25,Wolves,Crystal Palace,1.27,1.192,1.077,1.4,1.0,1.1,1000.0,1.0,1.47,1.315,1.113,2.0,1.1,0.9,-100.0,0.0,-0.1999999999999999,1100.0,1.195,1.245,1.322,1.4,1.3,1.3,100.0,2.0,0.633,0.915,1.073,1.2,1.0,1.2,-100.0,0.0,0.562,200.0,1.348,1.334,1.245,1.4,1.1,1.25,0.0,0.0,1.775,1.476,1.269,2.0,1.2,1.05,0.0,1.0,-0.4269999999999998,0.0,1,1,0.193,0.357,-0.1639999999999999,H,2.0,0.0,1,0,0.8382229673093042,1,0,0.9066183136899365,1,0,0.7369196757553427,1,0,0.6640106241699867,0.8581081081081081,0.8996226415094339,0.9590382902938557,0.7551820728291317,0.8977119784656797,0.9734167318217358
3356,2023-04-25,Aston Villa,Fulham,1.874,1.858,1.712,2.0,1.9,1.7,-50.0,1.0,1.608,1.367,1.282,1.2,1.2,1.25,2000.0,2.0,0.266,-2050.0,0.535,0.705,0.979,0.4,0.7,1.25,-75.0,1.0,1.276,1.29,1.274,1.6,1.2,1.1,1000.0,1.0,-0.741,-1075.0,2.215,2.215,1.982,2.6,2.3,1.95,1000.0,1.0,1.822,1.509,1.412,1.2,1.4,1.5,200.0,3.0,0.3929999999999998,800.0,1,1,0.1620000000000001,0.326,-0.1639999999999999,H,1.0,0.0,1,0,0.8605851979345954,0,0,0.8110300081103001,1,0,0.7541478129713424,1,0,0.7092198581560283,1.1582200247218788,1.3493100944081338,1.325077399380805,1.2090611353711789,1.4581961816984859,1.3938115330520395
3357,2023-04-25,Leeds United,Leicester,1.227,1.272,1.25,1.2,1.3,1.3,1000.0,1.0,1.173,1.093,1.187,1.0,0.7,1.1,2000.0,2.0,0.054,-1000.0,3.306,2.833,2.374,3.6,2.4,2.15,100.0,2.0,1.694,1.715,1.675,1.8,1.8,1.6,-66.67,1.0,1.612,166.67000000000002,0.504,0.742,0.838,0.6,1.0,0.85,0.0,0.0,1.078,0.822,0.848,0.6,0.4,0.85,3000.0,3.0,-0.5740000000000001,-3000.0,0,0,-0.0229999999999999,-0.014,-0.0089999999999998,D,1.0,1.0,0,0,0.9775171065493647,0,1,0.7496251874062968,0,0,0.9861932938856016,0,0,0.8130081300813008,1.037193575655114,1.1532184950135993,1.0442773600668338,0.463235294117647,0.8918269230769231,0.9766899766899767
3358,2023-04-26,Nottingham Forest,Brighton,0.965,0.894,0.836,0.8,0.9,0.9,100.0,2.0,1.818,1.875,1.881,1.8,1.7,2.0,100.0,2.0,-0.8530000000000001,0.0,2.297,2.082,1.92,2.0,2.2,1.8,200.0,3.0,1.221,1.202,1.229,1.2,1.0,1.3,1000.0,1.0,1.076,-800.0,0.119,0.353,0.59,0.2,0.3,0.9,-100.0,0.0,1.943,1.844,1.757,2.0,1.8,1.75,0.0,3.0,-1.824,-100.0,1,0,0.129,-0.0629999999999999,0.1919999999999999,H,3.0,1.0,1,0,0.8857395925597874,0,1,0.6798096532970768,0,1,0.9407337723424272,1,0,0.8431703204047216,0.5278993435448577,0.47427055702917775,0.4420941300898995,0.06093189964157705,0.19039913700107872,0.33389926428975664
3359,2023-04-26,Chelsea,Brentford,0.641,0.713,0.828,0.6,0.8,0.7,0.0,1.0,0.857,1.084,1.284,1.0,1.2,1.5,0.0,1.0,-0.2159999999999999,0.0,1.329,1.184,1.09,1.4,1.2,1.1,100.0,2.0,1.478,1.385,1.303,1.8,1.4,1.1,0.0,1.0,-0.149,100.0,0.462,0.755,0.996,0.4,0.9,0.9,-100.0,0.0,0.611,0.887,1.177,0.4,1.0,1.5,0.0,1.0,-0.1489999999999999,-100.0,0,0,-0.1869999999999999,-0.427,0.2400000000000001,A,0.0,2.0,0,1,0.8424599831508005,0,1,0.651890482398957,0,1,0.7007708479327259,0,1,0.6385696040868455,0.7393310265282584,0.6517367458866544,0.6398763523956723,0.7439613526570049,0.8416945373467113,0.8390901432181971
