match_id,date,home_team,away_team,home_goals_ema_short,home_goals_ema_medium,home_goals_ema_long,home_goals_sma_short,home_goals_sma_medium,home_goals_sma_long,home_goals_momentum,home_goals_current_value,away_goals_ema_short,away_goals_ema_medium,away_goals_ema_long,away_goals_sma_short,away_goals_sma_medium,away_goals_sma_long,away_goals_momentum,away_goals_current_value,goals_ema_advantage,goals_momentum_advantage,home_goals_against_ema_short,home_goals_against_ema_medium,home_goals_against_ema_long,home_goals_against_sma_short,home_goals_against_sma_medium,home_goals_against_sma_long,home_goals_against_momentum,home_goals_against_current_value,away_goals_against_ema_short,away_goals_against_ema_medium,away_goals_against_ema_long,away_goals_against_sma_short,away_goals_against_sma_medium,away_goals_against_sma_long,away_goals_against_momentum,away_goals_against_current_value,goals_against_ema_advantage,goals_against_momentum_advantage,home_points_ema_short,home_points_ema_medium,home_points_ema_long,home_points_sma_short,home_points_sma_medium,home_points_sma_long,home_points_momentum,home_points_current_value,away_points_ema_short,away_points_ema_medium,away_points_ema_long,away_points_sma_short,away_points_sma_medium,away_points_sma_long,away_points_momentum,away_points_current_value,points_ema_advantage,points_momentum_advantage,home_trend_strength,away_trend_strength,home_macd,away_macd,macd_advantage,actual_result,actual_home_goals,actual_away_goals,home_goals_bullish,home_goals_bearish,home_goals_convergence,home_points_bullish,home_points_bearish,home_points_convergence,away_goals_bullish,away_goals_bearish,away_goals_convergence,away_points_bullish,away_points_bearish,away_points_convergence,goals_ema_short_ratio,goals_ema_medium_ratio,goals_ema_long_ratio,points_ema_short_ratio,points_ema_medium_ratio,points_ema_long_ratio,goals_ema_short_log_ratio,points_ema_short_log_ratio,goals_ema_medium_log_ratio,points_ema_medium_log_ratio,goals_ema_long_log_ratio,points_ema_long_log_ratio,goals_ema_short_squared_advantage,points_ema_short_squared_advantage,goals_ema_medium_squared_advantage,points_ema_medium_squared_advantage,goals_ema_long_squared_advantage,points_ema_long_squared_advantage
3560,2023-12-03,Manchester City,Tottenham,2.719,2.62,2.485,3.2,2.7,2.25,-80.0,1.0,1.28,1.569,1.762,1.4,1.9,1.9,-80.0,1.0,1.4389999999999998,0.0,1.57,1.296,1.06,1.4,1.2,0.85,0.0,1.0,1.916,1.672,1.599,1.8,1.5,1.75,0.0,2.0,-0.3459999999999998,0.0,1.662,1.909,2.121,2.2,2.0,2.25,-66.67,1.0,0.837,1.394,1.62,1.2,1.9,1.65,-100.0,0.0,0.825,33.33,1,0,0.2339999999999999,-0.482,0.716,D,3.0,3.0,1,0,0.8103727714748784,0,1,0.6854009595613434,0,1,0.6747638326585695,0,1,0.5608524957936062,2.107751937984496,1.6592780240658649,1.4023702031602707,1.962219598583235,1.3596866096866098,1.3012269938650305,0.4892793719765834,0.3709439137399312,0.3429573077099332,0.19484377237728315,0.23251298922538674,0.1749791455156369,2.0707209999999994,0.6806249999999999,1.1046010000000004,0.26522500000000016,0.5227289999999998,0.25100099999999986
3562,2023-12-05,Wolves,Burnley,1.502,1.459,1.308,1.6,1.5,1.15,0.0,1.0,2.19,1.544,1.209,1.6,1.1,1.05,5000.0,5.0,-0.688,-5000.0,1.981,1.868,1.807,2.0,1.7,1.95,-33.33,2.0,1.564,1.89,1.929,1.8,2.0,2.0,-100.0,0.0,0.417,66.67,0.757,0.995,1.087,0.8,1.2,1.1,0.0,0.0,1.067,0.762,0.72,0.6,0.6,0.7,3000.0,3.0,-0.3099999999999999,-3000.0,1,1,0.1939999999999999,0.981,-0.7869999999999999,H,1.0,0.0,1,0,0.8375209380234506,0,1,0.7518796992481203,1,0,0.5047955577990914,1,0,0.7423904974016333,0.6827272727272728,0.9388674388674388,1.073010664479081,0.7028783658310122,1.288860103626943,1.489041095890411,-0.24293050475203384,-0.1624904714946711,-0.033982882243820234,0.12419452282783912,0.04384142420787291,0.1934033372697019,-0.47334399999999993,-0.09609999999999996,-0.007224999999999994,0.05428899999999999,0.009800999999999995,0.134689
3561,2023-12-05,Luton,Arsenal,1.093,1.035,0.993,1.0,1.1,0.929,0.0,1.0,1.931,2.045,2.117,2.2,2.1,2.0,100.0,2.0,-0.8380000000000001,-100.0,1.886,1.911,2.329,1.8,1.6,1.857,200.0,3.0,0.713,0.768,0.902,0.6,0.7,1.0,1000.0,1.0,1.173,-800.0,0.857,0.752,0.554,0.8,0.9,0.643,-100.0,0.0,2.578,2.374,2.237,2.4,2.3,2.1,0.0,3.0,-1.721,-100.0,1,0,0.0999999999999999,-0.1859999999999999,0.2859999999999999,A,3.0,4.0,1,0,0.9090909090909092,1,0,0.7674597083653109,0,1,0.8431703204047218,1,0,0.7457121551081284,0.5631117980422462,0.5036496350364964,0.4668547249647391,0.3311437403400309,0.3154362416107382,0.2465509568313307,-0.33674521826489273,-0.6558417027159587,-0.4030050822673019,-0.655340991609577,-0.4472299595545425,-0.7338147229986516,-0.7022440000000001,-2.9618409999999997,-1.0201,-2.6308840000000004,-1.2633760000000003,-2.8324890000000003
3568,2023-12-06,Aston Villa,Manchester City,2.142,2.208,2.101,2.0,2.5,1.95,-33.33,2.0,2.813,2.689,2.534,3.4,2.5,2.3,0.0,3.0,-0.6710000000000003,-33.33,1.435,1.322,1.251,1.4,1.1,1.25,100.0,2.0,2.046,1.606,1.245,1.8,1.4,0.95,200.0,3.0,-0.6109999999999998,-100.0,1.953,2.05,2.031,2.0,2.3,1.95,-66.67,1.0,1.441,1.743,2.014,1.8,1.8,2.15,-66.67,1.0,0.512,0.0,1,1,0.0409999999999999,0.2790000000000003,-0.2380000000000004,H,1.0,0.0,0,0,0.9606147934678196,0,0,0.927643784786642,1,0,0.7818608287724783,0,1,0.6357279084551813,0.7587672688629118,0.8180807706557985,0.8258647798742139,1.3459682977257064,1.1694238448374217,1.0034584980237158,-0.19355674104199733,0.19041381135096286,-0.13970772861027053,0.10608937866385398,-0.13070573377919276,0.005624497871362472,-0.45024100000000034,0.262144,-0.23136099999999987,0.09424899999999983,-0.18748899999999985,0.00028900000000001185
3563,2023-12-06,Manchester United,Chelsea,1.108,1.177,1.248,1.0,1.1,1.25,-100.0,0.0,2.473,2.171,1.777,2.4,2.0,1.65,3000.0,3.0,-1.3649999999999998,-3100.0,0.682,0.873,1.008,0.8,1.0,1.05,-66.67,1.0,2.53,2.127,1.782,2.6,1.7,1.7,2000.0,2.0,-1.848,-2066.67,1.692,1.821,1.848,1.8,1.8,1.8,0.0,0.0,1.659,1.476,1.301,1.4,1.5,1.2,200.0,3.0,0.0329999999999999,-200.0,0,1,-0.1399999999999999,0.696,-0.8359999999999999,H,2.0,1.0,0,1,0.8771929824561404,0,1,0.8650519031141868,1,0,0.589622641509434,1,0,0.7363770250368188,0.446234393878373,0.5396607060981202,0.6983771684387241,1.0137807070101856,1.2254374158815613,1.4096109839816937,-0.499279143082821,0.012334299521598664,-0.3760992133037998,0.13044707719750942,-0.21133027629321774,0.21327318249650032,-1.8632249999999995,0.0010889999999999947,-0.9880359999999996,0.11902499999999998,-0.2798409999999999,0.29920900000000017
3564,2023-12-06,Brighton,Brentford,1.877,1.851,1.933,1.6,1.8,2.0,-33.33,2.0,1.653,1.578,1.539,1.6,1.4,1.6,3000.0,3.0,0.2239999999999999,-3033.33,2.07,1.937,1.823,1.6,2.0,1.95,200.0,3.0,1.344,1.329,1.259,1.4,1.4,1.1,0.0,1.0,0.7259999999999998,200.0,1.108,1.247,1.412,1.2,1.3,1.45,-100.0,0.0,1.673,1.565,1.528,1.8,1.3,1.7,3000.0,3.0,-0.565,-3100.0,0,1,-0.056,0.1140000000000001,-0.1700000000000001,H,2.0,1.0,0,0,0.9469696969696968,0,1,0.7668711656441719,1,0,0.8976660682226211,1,0,0.8733624454148472,1.1286831028262176,1.165617128463476,1.2479018721755972,0.6583481877599525,0.7917460317460319,0.918075422626788,0.08105700941380813,-0.23746180647766596,0.10065590541353908,-0.13236248541954077,0.1442554872727726,-0.046972197419672006,0.05017599999999999,-0.3192249999999999,0.07452899999999996,-0.1011239999999999,0.1552360000000001,-0.013456000000000023
3565,2023-12-06,Crystal Palace,Bournemouth,1.171,1.123,1.108,1.4,0.9,1.15,0.0,1.0,1.935,1.546,1.259,2.0,1.2,1.1,2000.0,2.0,-0.764,-2000.0,1.578,1.523,1.41,1.6,1.5,1.4,-66.67,1.0,1.874,2.021,2.006,2.0,2.2,1.9,2000.0,2.0,-0.296,-2066.67,0.761,0.922,1.079,0.8,0.9,1.2,1000.0,1.0,1.66,1.357,1.131,2.0,1.1,0.95,0.0,1.0,-0.8989999999999999,1000.0,1,1,0.0629999999999999,0.6760000000000002,-0.6130000000000002,A,0.0,2.0,1,0,0.9407337723424272,0,1,0.7587253414264036,1,0,0.5966587112171837,1,0,0.6540222367560498,0.6020565552699229,0.7217223650385604,0.8731284475965329,0.455688622754491,0.6744696415508413,0.9456617002629272,-0.30151956238390487,-0.4124442932795386,-0.18169331741409572,-0.2040233134058933,-0.06918260680675022,-0.0247043442406045,-0.583696,-0.8082009999999998,-0.17892900000000003,-0.18922499999999995,-0.02280099999999994,-0.002704000000000005
3566,2023-12-06,Fulham,Nottingham Forest,1.998,1.564,1.368,1.6,1.2,1.35,200.0,3.0,1.08,1.15,1.176,1.2,1.0,1.4,-100.0,0.0,0.918,300.0,2.593,2.153,1.862,2.2,1.6,1.8,4000.0,4.0,1.806,1.717,1.661,2.0,1.6,1.55,0.0,1.0,0.7869999999999999,4000.0,0.872,0.949,1.051,0.8,1.1,1.1,-100.0,0.0,0.428,0.698,0.879,0.6,0.7,1.2,-100.0,0.0,0.444,0.0,1,0,0.6299999999999999,-0.0959999999999998,0.7259999999999998,H,5.0,0.0,1,0,0.6134969325153374,0,1,0.8481764206955048,0,1,0.9124087591240876,0,1,0.6891798759476223,1.83302752293578,1.3482758620689657,1.1534569983136596,1.9908675799086757,1.3403954802259888,1.1822272215973002,0.36557750596717936,0.27073251413800764,0.1761006969188523,0.13786533263626813,0.08455738802806317,0.08758775865891537,0.8427239999999999,0.197136,0.17139600000000013,0.063001,0.03686400000000006,0.029583999999999975
3567,2023-12-06,Sheffield United,Liverpool,0.67,0.735,0.705,0.8,0.7,0.7,-100.0,0.0,2.57,2.392,2.301,2.4,2.3,2.3,33.33,4.0,-1.9,-133.32999999999998,3.275,2.935,2.578,3.0,3.2,2.3,150.0,5.0,1.455,1.196,1.129,1.0,1.1,1.1,200.0,3.0,1.82,-50.0,0.456,0.518,0.564,0.8,0.4,0.7,0.0,0.0,2.234,2.177,2.147,2.2,2.1,2.25,0.0,3.0,-1.778,0.0,0,1,-0.0349999999999999,0.2689999999999997,-0.3039999999999996,A,0.0,2.0,0,0,0.9661835748792272,0,1,0.9025270758122744,1,0,0.7880220646178095,1,0,0.919963201471941,0.2596899224806202,0.3059950041631973,0.305062743401125,0.2032085561497326,0.236854138088706,0.2614742698191933,-0.759741969362884,-0.798026811380421,-0.6704123045308342,-0.7385436763139409,-0.6606603421355758,-0.6992029759591504,-3.61,-3.161284,-2.7456490000000002,-2.752281,-2.547216,-2.5058889999999994
3570,2023-12-07,Everton,Newcastle,1.105,1.171,1.144,1.2,1.3,1.25,1000.0,1.0,1.862,2.051,2.117,1.6,2.5,2.1,0.0,1.0,-0.7570000000000001,1000.0,1.242,1.317,1.416,1.2,1.2,1.55,-100.0,0.0,0.741,0.873,0.958,1.0,0.7,1.05,0.0,0.0,0.501,-100.0,1.879,1.631,1.377,2.0,1.6,1.25,3000.0,3.0,2.323,2.1,1.954,2.0,2.3,1.75,0.0,3.0,-0.4439999999999999,3000.0,0,0,-0.0389999999999999,-0.2549999999999999,0.2159999999999999,H,3.0,0.0,0,0,0.9624639076034648,1,0,0.6657789613848203,0,1,0.7968127490039841,1,0,0.7304601899196493,0.5902777777777777,0.5681707908782145,0.537846732487071,0.8054007715387913,0.7729857819905214,0.7011201629327902,-0.3072052139999145,-0.14342497774241847,-0.3402815148383777,-0.16403810943294483,-0.3741977575766445,-0.21732099573113123,-0.5730490000000001,-0.19713599999999995,-0.7744000000000002,-0.21996100000000007,-0.9467290000000002,-0.332929
3569,2023-12-07,Tottenham,West Ham,1.853,1.829,1.88,1.6,1.7,2.0,50.0,3.0,1.62,1.631,1.591,1.6,1.5,1.6,0.0,1.0,0.2329999999999998,50.0,2.277,1.913,1.732,2.4,1.6,1.6,200.0,3.0,1.533,1.706,1.72,1.6,2.0,1.8,-66.67,1.0,0.7440000000000002,266.67,0.891,1.323,1.561,0.8,1.7,1.7,-66.67,1.0,1.574,1.447,1.379,1.4,1.1,1.35,1000.0,1.0,-0.683,-1066.67,0,1,-0.0269999999999999,0.0290000000000001,-0.056,A,1.0,2.0,0,0,0.9737098344693282,0,1,0.5988023952095809,0,0,0.9718172983479104,1,0,0.8368200836820083,1.13680981595092,1.1145642900670325,1.1742660836976888,0.5625,0.9080301990391214,1.1238300935925123,0.08519675445835728,-0.30835531949761436,0.07255929026127438,-0.05200333067226255,0.10574639256788153,0.07371757589656765,0.05428899999999994,-0.4664890000000001,0.03920399999999998,-0.015376000000000027,0.08352099999999996,0.03312399999999998
3571,2023-12-09,Crystal Palace,Liverpool,0.781,0.919,1.003,1.2,0.8,1.15,0.0,0.0,2.38,2.321,2.273,2.2,2.2,2.2,-33.33,2.0,-1.5989999999999998,33.33,1.718,1.61,1.466,1.6,1.4,1.4,2000.0,2.0,0.97,0.979,1.021,1.0,1.0,0.95,-100.0,0.0,0.748,2100.0,0.508,0.755,0.976,0.8,0.9,1.2,-100.0,0.0,2.489,2.326,2.228,2.2,2.1,2.25,0.0,3.0,-1.981,-100.0,0,1,-0.2219999999999998,0.1069999999999997,-0.3289999999999996,A,1.0,2.0,0,1,0.8183306055646481,0,1,0.6811989100817439,1,0,0.9033423667570012,1,0,0.7930214115781128,0.3267782426778243,0.3942513942513942,0.4393342093736311,0.20328131252501,0.3232020547945206,0.4361036639857015,-0.6407007051874027,-0.8388308926188727,-0.5484617253690467,-0.639301523852907,-0.4910609388353622,-0.4907881510820264,-2.556800999999999,-3.9243609999999993,-1.9656040000000004,-2.4680410000000004,-1.6129000000000007,-1.5675040000000005
3572,2023-12-09,Brighton,Burnley,1.918,1.878,1.939,1.8,1.7,2.05,-33.33,2.0,1.46,1.263,1.094,1.4,1.1,1.0,0.0,0.0,0.4579999999999999,-33.33,1.713,1.767,1.744,1.6,2.0,1.75,0.0,1.0,1.376,1.728,1.841,1.6,2.0,2.05,-50.0,1.0,0.3370000000000002,50.0,1.738,1.566,1.563,1.6,1.3,1.6,0.0,3.0,0.711,0.624,0.651,0.6,0.6,0.55,0.0,0.0,1.027,0.0,0,1,-0.0210000000000001,0.3659999999999999,-0.387,D,1.0,1.0,0,0,0.979431929480901,1,0,0.851063829787234,1,0,0.7320644216691069,0,0,0.9433962264150942,1.3047619047619048,1.4752553024351924,1.7563405797101448,2.4105409153952846,2.470031545741325,2.3645990922844176,0.17073710015632254,0.4701497319562008,0.2404042418137758,0.4574560244539583,0.3389932749884351,0.4397972824439429,0.20976399999999998,1.0547290000000002,0.378225,0.8873640000000002,0.7140249999999999,0.8317439999999998
3573,2023-12-09,Manchester United,Bournemouth,1.405,1.327,1.319,1.4,1.2,1.35,100.0,2.0,1.956,1.629,1.33,2.0,1.4,1.15,100.0,2.0,-0.5509999999999999,0.0,0.788,0.896,1.007,0.4,0.8,1.05,1000.0,1.0,1.249,1.654,1.815,1.8,2.2,1.9,-100.0,0.0,-0.4610000000000001,1100.0,2.128,2.036,1.958,2.4,2.1,1.95,0.0,3.0,2.106,1.656,1.309,2.0,1.3,0.95,3000.0,3.0,0.0220000000000002,-3000.0,1,1,0.086,0.6259999999999999,-0.5399999999999998,A,0.0,3.0,1,0,0.9208103130755064,1,0,0.8547008547008546,1,0,0.6150061500615006,1,0,0.5564830272676684,0.714649033570702,0.8096400244051251,0.9843283582089551,1.0056710775047262,1.2220888355342137,1.4844579226686885,-0.2062870995282308,0.007058097956569442,-0.12202366142758947,0.13371962791919628,-0.0047322093042146025,0.2476988339162498,-0.30360099999999995,0.0004840000000000106,-0.09120400000000002,0.14440000000000008,-0.00012100000000000266,0.42120100000000005
3574,2023-12-09,Sheffield United,Brentford,0.446,0.601,0.638,0.8,0.6,0.65,0.0,0.0,1.436,1.473,1.488,1.4,1.5,1.55,0.0,1.0,-0.99,0.0,2.85,2.765,2.523,2.4,3.2,2.4,-75.0,2.0,1.563,1.451,1.33,1.8,1.5,1.2,-33.33,2.0,1.287,-41.67,0.304,0.424,0.51,0.8,0.4,0.55,0.0,0.0,1.115,1.28,1.383,1.2,1.3,1.55,0.0,0.0,-0.8109999999999999,0.0,0,0,-0.192,-0.052,-0.1399999999999999,H,1.0,0.0,0,1,0.8389261744966443,0,1,0.8291873963515755,0,1,0.9505703422053232,0,1,0.7886435331230284,0.3084370677731674,0.4052596089008765,0.4259012016021362,0.2702222222222222,0.3286821705426356,0.3661162957645369,-0.5215562261110777,-0.4836183489937801,-0.4348035545247015,-0.47070562997656545,-0.41800318944605547,-0.45625054728977216,-0.9801,-0.6577209999999999,-0.7603840000000002,-0.7327360000000002,-0.7224999999999999,-0.762129
3575,2023-12-09,Wolves,Nottingham Forest,1.335,1.375,1.279,1.4,1.5,1.1,0.0,1.0,0.72,0.941,1.064,1.2,0.9,1.25,0.0,0.0,0.615,0.0,1.321,1.529,1.635,1.6,1.4,1.95,-100.0,0.0,2.871,2.314,1.979,2.4,2.0,1.75,150.0,5.0,-1.55,-250.0,1.505,1.359,1.269,1.2,1.5,1.1,200.0,3.0,0.285,0.571,0.796,0.6,0.6,1.05,0.0,0.0,1.22,200.0,1,0,0.056,-0.3440000000000001,0.4000000000000001,D,1.0,1.0,0,0,0.9469696969696968,1,0,0.8090614886731392,0,1,0.744047619047619,0,1,0.6618133686300463,1.8287671232876712,1.4458464773922188,1.190875232774674,5.101694915254237,2.339070567986231,1.574441687344913,0.30568760029549896,0.667530016189645,0.20179413329973145,0.4065254411520539,0.09909090264423077,0.2337772359176968,0.378225,1.4884,0.18835600000000005,0.620944,0.04622499999999994,0.22372899999999987
3576,2023-12-09,Aston Villa,Arsenal,1.762,1.988,1.997,1.6,2.3,1.95,0.0,1.0,2.621,2.401,2.296,2.0,2.4,2.15,100.0,4.0,-0.859,-100.0,0.956,1.081,1.132,1.2,1.0,1.25,0.0,0.0,1.475,1.174,1.102,1.2,1.0,0.95,50.0,3.0,-0.5190000000000001,-50.0,2.302,2.223,2.124,2.0,2.3,1.95,0.0,3.0,2.718,2.488,2.31,2.4,2.3,2.25,200.0,3.0,-0.4159999999999999,-200.0,0,1,-0.2350000000000001,0.3250000000000002,-0.5600000000000003,H,1.0,0.0,0,1,0.8097165991902834,1,0,0.8488964346349746,1,0,0.7547169811320754,1,0,0.7102272727272728,0.6697073356138351,0.8245541269182913,0.8660017346053774,0.8438416422287391,0.889911929543635,0.9155172413793105,-0.27079517579640383,-0.11865754380131599,-0.1294652387544875,-0.07901590321343238,-0.09509782371269913,-0.05783395741153195,-0.737881,-0.17305599999999993,-0.17056899999999983,-0.07022500000000007,-0.08940099999999983,-0.03459599999999998
3577,2023-12-10,Everton,Chelsea,1.736,1.504,1.321,1.6,1.6,1.35,0.0,3.0,1.982,1.958,1.703,2.6,2.1,1.65,1000.0,1.0,-0.246,-1000.0,0.828,1.077,1.281,1.2,1.1,1.35,-100.0,0.0,2.354,2.104,1.803,2.6,1.9,1.65,100.0,2.0,-1.5260000000000002,-200.0,2.253,1.88,1.532,2.0,1.9,1.4,0.0,3.0,1.106,1.208,1.177,1.4,1.4,1.2,0.0,0.0,1.147,0.0,1,1,0.415,0.2789999999999999,0.1360000000000001,H,2.0,0.0,1,0,0.7067137809187279,1,0,0.5810575246949448,1,0,0.7818608287724785,0,0,0.9337068160597572,0.8714859437751004,0.7642276422764228,0.7711617046117921,2.018817204301075,1.5435139573070606,1.290648694187026,-0.08609721658224276,0.43478723377943074,-0.16662391105075605,0.2657031657330055,-0.15236414000201073,0.15106172202951942,-0.060516,1.315609,-0.20611599999999997,0.45158399999999993,-0.14592400000000008,0.126025
3578,2023-12-10,Fulham,West Ham,2.999,2.189,1.714,2.4,1.6,1.55,5000.0,5.0,1.747,1.698,1.63,2.0,1.6,1.55,100.0,2.0,1.252,4900.0,1.729,1.761,1.685,2.0,1.6,1.7,0.0,0.0,1.355,1.578,1.651,1.6,1.8,1.65,-66.67,1.0,0.3740000000000001,66.67,1.581,1.322,1.237,1.2,1.1,1.25,200.0,3.0,2.05,1.729,1.533,2.0,1.4,1.5,3000.0,3.0,-0.4689999999999998,-2800.0,1,1,1.285,0.1170000000000002,1.168,H,5.0,0.0,1,0,0.437636761487965,1,0,0.7440476190476192,1,0,0.8952551477170992,1,0,0.6591957811470007,1.7068867387592486,1.2816159250585482,1.0451219512195122,0.7674757281553399,0.7602070155261644,0.8016850291639664,0.3755349227515445,-0.16696466988284336,0.16719663024235648,-0.1615063584505016,0.03143971522300435,-0.12426868851154552,1.567504,-0.21996099999999988,0.2410810000000001,-0.16564900000000002,0.007056000000000013,-0.08761599999999989
3579,2023-12-10,Luton,Manchester City,1.729,1.392,1.184,1.4,1.3,1.067,50.0,3.0,1.875,2.2,2.293,2.8,2.2,2.15,-100.0,0.0,-0.1459999999999999,150.0,2.591,2.291,2.488,2.0,1.9,2.0,300.0,4.0,1.698,1.496,1.221,2.0,1.4,1.0,1000.0,1.0,0.8930000000000002,-700.0,0.571,0.615,0.501,0.8,0.8,0.6,-100.0,0.0,0.961,1.426,1.822,1.2,1.5,2.0,-100.0,0.0,-0.39,0.0,1,0,0.5450000000000002,-0.4180000000000001,0.9630000000000004,A,1.0,2.0,1,0,0.6472491909385113,0,0,0.9345794392523366,0,1,0.7052186177715091,0,1,0.537345513164965,0.9172413793103448,0.6298642533936651,0.5141120277898393,0.588053553038105,0.4282729805013928,0.273471615720524,-0.05211743252311227,-0.22174218794072512,-0.29102097371729563,-0.4069088538472386,-0.4106409455115686,-0.6313143007792975,-0.021315999999999974,-0.1521,-0.6528640000000004,-0.6577209999999999,-1.2298810000000004,-1.7450410000000005
3580,2023-12-10,Tottenham,Newcastle,1.569,1.678,1.796,1.4,1.6,1.95,-50.0,1.0,1.241,1.678,1.915,1.2,2.4,1.95,-100.0,0.0,0.3279999999999998,50.0,2.185,1.929,1.758,2.6,1.7,1.6,0.0,2.0,1.494,1.259,1.153,1.2,1.0,1.15,3000.0,3.0,0.6910000000000001,-3000.0,0.594,1.082,1.412,0.2,1.4,1.65,-100.0,0.0,1.549,1.719,1.768,1.8,2.0,1.6,-100.0,0.0,-0.955,0.0,0,0,-0.2270000000000001,-0.6739999999999999,0.4469999999999998,H,4.0,1.0,0,1,0.8149959250203749,0,1,0.5500550055005501,0,1,0.5973715651135006,0,1,0.8203445447087776,1.254196642685851,0.9940758293838864,0.932987012987013,0.3810134701731879,0.6257952573742047,0.7941507311586051,0.1365945233089565,-0.4694545450259551,0.0,-0.2669351954575567,-0.041679995430891764,-0.13766875889048413,0.1075839999999999,-0.912025,0.0,-0.405769,-0.014160999999999998,-0.12673600000000007
3581,2023-12-15,Nottingham Forest,Tottenham,0.813,0.952,1.058,1.0,1.0,1.25,0.0,1.0,2.379,2.1,2.006,2.0,1.8,2.0,100.0,4.0,-1.566,-100.0,2.247,2.075,1.885,2.6,1.9,1.7,0.0,1.0,1.79,1.76,1.686,2.0,1.6,1.45,0.0,1.0,0.4569999999999998,0.0,0.524,0.649,0.815,0.2,0.7,1.1,0.0,1.0,1.396,1.431,1.564,0.8,1.6,1.8,0.0,3.0,-0.8719999999999999,0.0,0,1,-0.2450000000000001,0.3730000000000002,-0.6180000000000003,A,0.0,2.0,0,1,0.8032128514056224,0,1,0.774593338497289,1,0,0.7283321194464675,0,1,0.8561643835616437,0.3403097530347426,0.4511848341232227,0.5248015873015874,0.3726884779516359,0.4503816793893129,0.5177890724269377,-0.622596875959439,-0.4524622229887484,-0.4625476235001999,-0.3881336517565244,-0.3788756539189249,-0.3454830713416096,-2.452356,-0.7603839999999998,-1.3179040000000004,-0.6115240000000001,-0.8987039999999995,-0.5610010000000002
3584,2023-12-16,Chelsea,Sheffield United,1.321,1.602,1.54,1.8,2.1,1.5,-100.0,0.0,0.631,0.674,0.672,0.6,0.7,0.7,1000.0,1.0,0.69,-1100.0,2.236,2.085,1.822,2.8,2.0,1.7,2000.0,2.0,1.9,2.262,2.283,2.2,2.4,2.2,-100.0,0.0,0.3360000000000003,2100.0,0.737,0.988,1.065,0.8,1.4,1.05,-100.0,0.0,1.203,0.892,0.747,0.8,0.7,0.7,3000.0,3.0,-0.4660000000000001,-3100.0,0,0,-0.219,-0.041,-0.178,H,2.0,0.0,0,0,0.8203445447087776,0,1,0.7530120481927711,0,0,0.9606147934678196,1,0,0.6868131868131868,2.060842433697348,2.3421052631578947,2.258064516129032,0.6075845012366035,1.0953436807095345,1.4068692206076618,0.352804803653423,-0.23766058056123823,0.4410644080230301,0.049494637604695885,0.41814356636793526,0.16723019526107655,0.4760999999999999,-0.21715600000000007,0.8611840000000001,0.009215999999999995,0.753424,0.10112399999999996
3585,2023-12-16,Manchester City,Crystal Palace,1.917,2.164,2.265,2.0,2.2,2.15,100.0,2.0,0.854,0.933,1.003,1.0,0.9,1.0,0.0,1.0,1.0630000000000002,100.0,1.465,1.406,1.2,2.0,1.5,1.0,-50.0,1.0,1.812,1.681,1.517,2.0,1.6,1.35,2000.0,2.0,-0.347,-2050.0,1.641,1.713,1.934,1.2,1.5,2.0,3000.0,3.0,0.338,0.617,0.883,0.2,0.8,1.05,-100.0,0.0,1.303,3100.0,0,0,-0.3480000000000001,-0.1489999999999999,-0.1990000000000001,D,2.0,2.0,0,1,0.7418397626112759,0,1,0.7733952049497294,0,1,0.8703220191470844,0,1,0.6472491909385114,2.21875,2.294803817603394,2.235932872655479,4.71551724137931,2.7320574162679425,2.165733482642777,0.4532102237419209,0.6799816716089584,0.4927638496792136,0.517482453081825,0.48861370604471316,0.44350043004577466,1.1299690000000004,1.697809,1.5153610000000002,1.2012160000000003,1.5926440000000006,1.104601
3582,2023-12-16,Newcastle,Fulham,1.161,1.555,1.828,1.2,1.7,2.0,-50.0,1.0,3.666,2.7,2.027,3.4,2.1,1.8,5000.0,5.0,-2.505,-5050.0,2.329,1.758,1.424,2.0,1.4,1.25,4000.0,4.0,1.152,1.441,1.524,1.8,1.6,1.65,-100.0,0.0,1.1770000000000005,4100.0,1.033,1.406,1.599,1.2,1.7,1.6,-100.0,0.0,2.054,1.627,1.405,1.8,1.3,1.4,3000.0,3.0,-1.021,-3100.0,0,1,-0.667,1.6389999999999998,-2.306,H,3.0,0.0,0,1,0.5998800239952009,0,1,0.6385696040868455,1,0,0.3789314134141721,1,0,0.6064281382656156,0.3158324265505985,0.5738007380073801,0.8973981345115366,0.500484496124031,0.8588882101405009,1.1300353356890458,-0.7697310960744894,-0.40693967215023114,-0.3702805959945111,-0.08787689315091567,-0.06800228200525524,0.07757685210162861,-6.275024999999999,-1.0424409999999997,-1.3110250000000006,-0.04884100000000004,-0.039601000000000025,0.03763599999999998
